id,npart,ntheta,nphi
805381701,1,38,69
805381702,1,38,70
805381703,1,38,71
805381704,1,38,72
805381705,1,38,73
805381706,1,38,74
805381707,1,38,75
805381708,1,38,76
805381709,1,38,77
805381710,1,38,78
805381711,1,38,79
805381712,1,38,80
805381713,1,38,81
805381714,1,38,82
805381715,1,38,83
805381716,1,38,84
805381717,1,38,85
805381718,1,38,86
805381719,1,38,87
805381720,1,38,88
805381721,1,38,89
805381722,1,38,90
805381723,1,38,91
805381724,1,38,92
805381725,1,38,93
805381726,1,38,94
805381727,1,38,95
805381728,1,38,96
805381729,1,38,97
805381730,1,38,98
805381731,1,38,99
805381732,1,38,100
805381733,1,38,101
805381734,1,38,102
805381735,1,38,103
805381736,1,38,104
805381737,1,38,105
805381738,1,38,106
805381739,1,38,107
805381740,1,38,108
805381741,1,38,109
805381742,1,38,110
805381743,1,38,111
805381744,1,38,112
805381745,1,38,113
805381746,1,38,114
805381747,1,38,115
805381748,1,38,116
805381749,1,38,117
805381750,1,38,118
805381751,1,38,119
805381888,1,39,0
805381889,1,39,1
805381890,1,39,2
805381891,1,39,3
805381892,1,39,4
805381893,1,39,5
805381894,1,39,6
805381895,1,39,7
805381896,1,39,8
805381897,1,39,9
805381898,1,39,10
805381899,1,39,11
805381900,1,39,12
805381901,1,39,13
805381902,1,39,14
805381903,1,39,15
805381904,1,39,16
805381905,1,39,17
805381906,1,39,18
805381907,1,39,19
805381908,1,39,20
805381909,1,39,21
805381910,1,39,22
805381911,1,39,23
805381912,1,39,24
805381913,1,39,25
805381914,1,39,26
805381915,1,39,27
805381916,1,39,28
805381917,1,39,29
805381918,1,39,30
805381919,1,39,31
805381920,1,39,32
805381921,1,39,33
805381922,1,39,34
805381923,1,39,35
805381924,1,39,36
805381925,1,39,37
805381926,1,39,38
805381927,1,39,39
805381928,1,39,40
805381929,1,39,41
805381930,1,39,42
805381931,1,39,43
805381932,1,39,44
805381933,1,39,45
805381934,1,39,46
805381935,1,39,47
805381936,1,39,48
805381937,1,39,49
805381938,1,39,50
805381939,1,39,51
805381940,1,39,52
805381941,1,39,53
805381942,1,39,54
805381943,1,39,55
805381944,1,39,56
805381945,1,39,57
805381946,1,39,58
805381947,1,39,59
805381948,1,39,60
805381949,1,39,61
805381950,1,39,62
805381951,1,39,63
805381952,1,39,64
805381953,1,39,65
805381954,1,39,66
805381955,1,39,67
805381956,1,39,68
805381957,1,39,69
805381958,1,39,70
805381959,1,39,71
805381960,1,39,72
805381961,1,39,73
805381962,1,39,74
805381963,1,39,75
805381964,1,39,76
805381965,1,39,77
805381966,1,39,78
805381967,1,39,79
805381968,1,39,80
805381969,1,39,81
805381970,1,39,82
805381971,1,39,83
805381972,1,39,84
805381973,1,39,85
805381974,1,39,86
805381975,1,39,87
805381976,1,39,88
805381977,1,39,89
805381978,1,39,90
805381979,1,39,91
805381980,1,39,92
805381981,1,39,93
805381982,1,39,94
805381983,1,39,95
805381984,1,39,96
805381985,1,39,97
805381986,1,39,98
805381987,1,39,99
805381988,1,39,100
805381989,1,39,101
805381990,1,39,102
805381991,1,39,103
805381992,1,39,104
805381993,1,39,105
805381994,1,39,106
805381995,1,39,107
805381996,1,39,108
805381997,1,39,109
805381998,1,39,110
805381999,1,39,111
805382000,1,39,112
805382001,1,39,113
805382002,1,39,114
805382003,1,39,115
805382004,1,39,116
805382005,1,39,117
805382006,1,39,118
805382007,1,39,119
805382144,1,40,0
805382145,1,40,1
805382146,1,40,2
805382147,1,40,3
805382148,1,40,4
805382149,1,40,5
805382150,1,40,6
805382151,1,40,7
805382152,1,40,8
805382153,1,40,9
805382154,1,40,10
805382155,1,40,11
805382156,1,40,12
805382157,1,40,13
805382158,1,40,14
805382159,1,40,15
805382160,1,40,16
805382161,1,40,17
805382162,1,40,18
805382163,1,40,19
805382164,1,40,20
805382165,1,40,21
805382166,1,40,22
805382167,1,40,23
805382168,1,40,24
805382169,1,40,25
805382170,1,40,26
805382171,1,40,27
805382172,1,40,28
805382173,1,40,29
805382174,1,40,30
805382175,1,40,31
805382176,1,40,32
805382177,1,40,33
805382178,1,40,34
805382179,1,40,35
805382180,1,40,36
805382181,1,40,37
805382182,1,40,38
805382183,1,40,39
805382184,1,40,40
805382185,1,40,41
805382186,1,40,42
805382187,1,40,43
805382188,1,40,44
805382189,1,40,45
805382190,1,40,46
805382191,1,40,47
805382192,1,40,48
805382193,1,40,49
805382194,1,40,50
805382195,1,40,51
805382196,1,40,52
805382197,1,40,53
805382198,1,40,54
805382199,1,40,55
805382200,1,40,56
805382201,1,40,57
805382202,1,40,58
805382203,1,40,59
805382204,1,40,60
805382205,1,40,61
805382206,1,40,62
805382207,1,40,63
805382208,1,40,64
805382209,1,40,65
805382210,1,40,66
805382211,1,40,67
805382212,1,40,68
805382213,1,40,69
805382214,1,40,70
805382215,1,40,71
805382216,1,40,72
805382217,1,40,73
805382218,1,40,74
805382219,1,40,75
805382220,1,40,76
805382221,1,40,77
805382222,1,40,78
805382223,1,40,79
805382224,1,40,80
805382225,1,40,81
805382226,1,40,82
805382227,1,40,83
805382228,1,40,84
805382229,1,40,85
805382230,1,40,86
805382231,1,40,87
805382232,1,40,88
805382233,1,40,89
805382234,1,40,90
805382235,1,40,91
805382236,1,40,92
805382237,1,40,93
805382238,1,40,94
805382239,1,40,95
805382240,1,40,96
805382241,1,40,97
805382242,1,40,98
805382243,1,40,99
805382244,1,40,100
805382245,1,40,101
805382246,1,40,102
805382247,1,40,103
805382248,1,40,104
805382249,1,40,105
805382250,1,40,106
805382251,1,40,107
805382252,1,40,108
805382253,1,40,109
805382254,1,40,110
805382255,1,40,111
805382256,1,40,112
805382257,1,40,113
805382258,1,40,114
805382259,1,40,115
805382260,1,40,116
805382261,1,40,117
805382262,1,40,118
805382263,1,40,119
805382400,1,41,0
805382401,1,41,1
805382402,1,41,2
805382403,1,41,3
805382404,1,41,4
805382405,1,41,5
805382406,1,41,6
805382407,1,41,7
805382408,1,41,8
805382409,1,41,9
805382410,1,41,10
805382411,1,41,11
805382412,1,41,12
805382413,1,41,13
805382414,1,41,14
805382415,1,41,15
805382416,1,41,16
805382417,1,41,17
805382418,1,41,18
805382419,1,41,19
805382420,1,41,20
805382421,1,41,21
805382422,1,41,22
805382423,1,41,23
805382424,1,41,24
805382425,1,41,25
805382426,1,41,26
805382427,1,41,27
805382428,1,41,28
805382429,1,41,29
805382430,1,41,30
805382431,1,41,31
805382432,1,41,32
805382433,1,41,33
805382434,1,41,34
805382435,1,41,35
805382436,1,41,36
805382437,1,41,37
805382438,1,41,38
805382439,1,41,39
805382440,1,41,40
805382441,1,41,41
805382442,1,41,42
805382443,1,41,43
805382444,1,41,44
805382445,1,41,45
805382446,1,41,46
805382447,1,41,47
805382448,1,41,48
805382449,1,41,49
805382450,1,41,50
805382451,1,41,51
805382452,1,41,52
805382453,1,41,53
805382454,1,41,54
805382455,1,41,55
805382456,1,41,56
805382457,1,41,57
805382458,1,41,58
805382459,1,41,59
805382460,1,41,60
805382461,1,41,61
805382462,1,41,62
805382463,1,41,63
805382464,1,41,64
805382465,1,41,65
805382466,1,41,66
805382467,1,41,67
805382468,1,41,68
805382469,1,41,69
805382470,1,41,70
805382471,1,41,71
805382472,1,41,72
805382473,1,41,73
805382474,1,41,74
805382475,1,41,75
805382476,1,41,76
805382477,1,41,77
805382478,1,41,78
805382479,1,41,79
805382480,1,41,80
805382481,1,41,81
805382482,1,41,82
805382483,1,41,83
805382484,1,41,84
805382485,1,41,85
805382486,1,41,86
805382487,1,41,87
805382488,1,41,88
805382489,1,41,89
805382490,1,41,90
805382491,1,41,91
805382492,1,41,92
805382493,1,41,93
805382494,1,41,94
805382495,1,41,95
805382496,1,41,96
805382497,1,41,97
805382498,1,41,98
805382499,1,41,99
805382500,1,41,100
805382501,1,41,101
805382502,1,41,102
805382503,1,41,103
805382504,1,41,104
805382505,1,41,105
805382506,1,41,106
805382507,1,41,107
805382508,1,41,108
805382509,1,41,109
805382510,1,41,110
805382511,1,41,111
805382512,1,41,112
805382513,1,41,113
805382514,1,41,114
805382515,1,41,115
805382516,1,41,116
805382517,1,41,117
805382518,1,41,118
805382519,1,41,119
805382656,1,42,0
805382657,1,42,1
805382658,1,42,2
805382659,1,42,3
805382660,1,42,4
805382661,1,42,5
805382662,1,42,6
805382663,1,42,7
805382664,1,42,8
805382665,1,42,9
805382666,1,42,10
805382667,1,42,11
805382668,1,42,12
805382669,1,42,13
805382670,1,42,14
805382671,1,42,15
805382672,1,42,16
805382673,1,42,17
805382674,1,42,18
805382675,1,42,19
805382676,1,42,20
805382677,1,42,21
805382678,1,42,22
805382679,1,42,23
805382680,1,42,24
805382681,1,42,25
805382682,1,42,26
805382683,1,42,27
805382684,1,42,28
805382685,1,42,29
805382686,1,42,30
805382687,1,42,31
805382688,1,42,32
805382689,1,42,33
805382690,1,42,34
805382691,1,42,35
805382692,1,42,36
805382693,1,42,37
805382694,1,42,38
805382695,1,42,39
805382696,1,42,40
805382697,1,42,41
805382698,1,42,42
805382699,1,42,43
805382700,1,42,44
805382701,1,42,45
805382702,1,42,46
805382703,1,42,47
805382704,1,42,48
805382705,1,42,49
805382706,1,42,50
805382707,1,42,51
805382708,1,42,52
805382709,1,42,53
805382710,1,42,54
805382711,1,42,55
805382712,1,42,56
805382713,1,42,57
805382714,1,42,58
805382715,1,42,59
805382716,1,42,60
805382717,1,42,61
805382718,1,42,62
805382719,1,42,63
805382720,1,42,64
805382721,1,42,65
805382722,1,42,66
805382723,1,42,67
805382724,1,42,68
805382725,1,42,69
805382726,1,42,70
805382727,1,42,71
805382728,1,42,72
805382729,1,42,73
805382730,1,42,74
805382731,1,42,75
805382732,1,42,76
805382733,1,42,77
805382734,1,42,78
805382735,1,42,79
805382736,1,42,80
805382737,1,42,81
805382738,1,42,82
805382739,1,42,83
805382740,1,42,84
805382741,1,42,85
805382742,1,42,86
805382743,1,42,87
805382744,1,42,88
805382745,1,42,89
805382746,1,42,90
805382747,1,42,91
805382748,1,42,92
805382749,1,42,93
805382750,1,42,94
805382751,1,42,95
805382752,1,42,96
805382753,1,42,97
805382754,1,42,98
805382755,1,42,99
805382756,1,42,100
805382757,1,42,101
805382758,1,42,102
805382759,1,42,103
805382760,1,42,104
805382761,1,42,105
805382762,1,42,106
805382763,1,42,107
805382764,1,42,108
805382765,1,42,109
805382766,1,42,110
805382767,1,42,111
805382768,1,42,112
805382769,1,42,113
805382770,1,42,114
805382771,1,42,115
805382772,1,42,116
805382773,1,42,117
805382774,1,42,118
805382775,1,42,119
805382912,1,43,0
805382913,1,43,1
805382914,1,43,2
805382915,1,43,3
805382916,1,43,4
805382917,1,43,5
805382918,1,43,6
805382919,1,43,7
805382920,1,43,8
805382921,1,43,9
805382922,1,43,10
805382923,1,43,11
805382924,1,43,12
805382925,1,43,13
805382926,1,43,14
805382927,1,43,15
805382928,1,43,16
805382929,1,43,17
805382930,1,43,18
805382931,1,43,19
805382932,1,43,20
805382933,1,43,21
805382934,1,43,22
805382935,1,43,23
805382936,1,43,24
805382937,1,43,25
805382938,1,43,26
805382939,1,43,27
805382940,1,43,28
805382941,1,43,29
805382942,1,43,30
805382943,1,43,31
805382944,1,43,32
805382945,1,43,33
805382946,1,43,34
805382947,1,43,35
805382948,1,43,36
805382949,1,43,37
805382950,1,43,38
805382951,1,43,39
805382952,1,43,40
805382953,1,43,41
805382954,1,43,42
805382955,1,43,43
805382956,1,43,44
805382957,1,43,45
805382958,1,43,46
805382959,1,43,47
805382960,1,43,48
805382961,1,43,49
805382962,1,43,50
805382963,1,43,51
805382964,1,43,52
805382965,1,43,53
805382966,1,43,54
805382967,1,43,55
805382968,1,43,56
805382969,1,43,57
805382970,1,43,58
805382971,1,43,59
805382972,1,43,60
805382973,1,43,61
805382974,1,43,62
805382975,1,43,63
805382976,1,43,64
805382977,1,43,65
805382978,1,43,66
805382979,1,43,67
805382980,1,43,68
805382981,1,43,69
805382982,1,43,70
805382983,1,43,71
805382984,1,43,72
805382985,1,43,73
805382986,1,43,74
805382987,1,43,75
805382988,1,43,76
805382989,1,43,77
805382990,1,43,78
805382991,1,43,79
805382992,1,43,80
805382993,1,43,81
805382994,1,43,82
805382995,1,43,83
805382996,1,43,84
805382997,1,43,85
805382998,1,43,86
805382999,1,43,87
805383000,1,43,88
805383001,1,43,89
805383002,1,43,90
805383003,1,43,91
805383004,1,43,92
805383005,1,43,93
805383006,1,43,94
805383007,1,43,95
805383008,1,43,96
805383009,1,43,97
805383010,1,43,98
805383011,1,43,99
805383012,1,43,100
805383013,1,43,101
805383014,1,43,102
805383015,1,43,103
805383016,1,43,104
805383017,1,43,105
805383018,1,43,106
805383019,1,43,107
805383020,1,43,108
805383021,1,43,109
805383022,1,43,110
805383023,1,43,111
805383024,1,43,112
805383025,1,43,113
805383026,1,43,114
805383027,1,43,115
805383028,1,43,116
805383029,1,43,117
805383030,1,43,118
805383031,1,43,119
